DATASET_SIMPLEBAR
SEPARATOR TAB
DATASET_LABEL	TPS hits @ p≥0.99
GB_GCA_016180145.1	0
GB_GCA_027007025.1	0
GB_GCA_002688925.1	0
GB_GCA_963934165.1	2
GB_GCA_030636885.1	0
GB_GCA_043818175.1	1
GB_GCA_018829425.1	0
GB_GCA_964558305.1	0
GB_GCA_964347855.1	0
GB_GCA_038883655.1	0
GB_GCA_964585495.1	0
GB_GCA_018238825.1	1
GB_GCA_964343285.1	0
GB_GCA_964574125.1	0
GB_GCA_964568845.1	0
GB_GCA_965602795.1	0
GB_GCA_038825025.1	0
GB_GCA_021811925.1	0
GB_GCA_963776515.1	0
GB_GCA_963842885.1	0
RS_GCF_000196895.1	2
GB_GCA_025451315.1	0
GB_GCA_021826765.1	0
GB_GCA_041305085.1	1
GB_GCA_018052825.1	0
GB_GCA_017601225.1	0
GB_GCA_015521945.1	0
GB_GCA_964389655.1	2
GB_GCA_027886885.1	0
GB_GCA_015522635.1	0
GB_GCA_050012535.1	0
GB_GCA_021158375.1	0
RS_GCF_028890305.1	0
GB_GCA_038046365.1	0
GB_GCA_002699425.1	3
GB_GCA_014238095.1	0
GB_GCA_038825875.1	0
GB_GCA_963749235.1	0
GB_GCA_964366925.1	0
GB_GCA_015661555.1	0
GB_GCA_014730115.1	1
GB_GCA_035501555.1	0
GB_GCA_964366355.1	1
GB_GCA_964358055.1	1
GB_GCA_042570655.1	0
GB_GCA_965552035.1	0
GB_GCA_964504395.1	2
GB_GCA_964592745.1	0
GB_GCA_016177615.1	0
GB_GCA_036160375.1	4
RS_GCF_030055435.1	1
GB_GCA_018831025.1	0
GB_GCA_902385625.1	0
GB_GCA_964480335.1	0
GB_GCA_963765605.1	0
GB_GCA_027056155.1	0
GB_GCA_035559735.1	1
GB_GCA_963789575.1	0
RS_GCF_040878665.1	0
GB_GCA_905182635.1	2
GB_GCA_024650005.2	0
GB_GCA_041946875.1	0
GB_GCA_032249235.1	0
GB_GCA_009784175.1	0
GB_GCA_049697075.1	0
GB_GCA_963701765.1	0
GB_GCA_014894395.1	0
GB_GCA_964603805.1	0
GB_GCA_007128515.1	2
RS_GCF_000299395.1	0
GB_GCA_034658995.1	0
GB_GCA_012523385.1	0
RS_GCF_002506515.1	0
GB_GCA_002255025.1	0
GB_GCA_021791245.1	0
GB_GCA_009783635.1	0
GB_GCA_016212465.1	0
GB_GCA_022565935.1	0
GB_GCA_002506605.1	0
RS_GCF_027066465.1	0
GB_GCA_021296175.1	0
GB_GCA_902384555.1	1
GB_GCA_034521675.1	2
GB_GCA_035532555.1	0
GB_GCA_008974855.1	0
GB_GCA_964374085.1	0
GB_GCA_016214025.1	0
GB_GCA_017555685.1	0
GB_GCA_035289905.1	0
RS_GCF_001639295.1	0
GB_GCA_049800095.1	0
GB_GCA_031289975.1	0
GB_GCA_003661125.1	0
RS_GCF_900248165.1	1
RS_GCF_000221185.1	0
GB_GCA_964473665.1	0
GB_GCA_023397215.1	0
GB_GCA_035502475.1	0
GB_GCA_014727915.1	0
RS_GCF_013340765.1	0
GB_GCA_964561665.1	0
GB_GCA_012518185.1	0
RS_GCF_044593955.1	2
GB_GCA_016872015.1	0
GB_GCA_009779205.1	0
GB_GCA_038896955.1	0
RS_GCF_000517625.1	2
GB_GCA_964419505.1	0
GB_GCA_016866895.1	1
GB_GCA_964585235.1	0
GB_GCA_963748445.1	0
GB_GCA_016188065.1	0
RS_GCF_023698535.1	1
GB_GCA_022729235.1	0
GB_GCA_016871975.1	0
GB_GCA_964384165.1	0
GB_GCA_965368845.1	0
GB_GCA_027316895.1	0
RS_GCF_017406825.1	0
GB_GCA_028867145.1	0
GB_GCA_021817165.1	0
GB_GCA_964622655.1	0
GB_GCA_035631875.1	1
GB_GCA_964408365.1	1
GB_GCA_003021005.1	1
GB_GCA_038850515.1	0
GB_GCA_002495905.1	0
GB_GCA_023488905.1	0
GB_GCA_035288445.1	0
GB_GCA_021792395.1	0
GB_GCA_030691555.1	0
GB_GCA_001564255.1	1
GB_GCA_018670085.1	0
GB_GCA_037147375.1	1
GB_GCA_001918745.1	1
GB_GCA_964465625.1	0
GB_GCA_964435825.1	0
GB_GCA_028276005.1	0
GB_GCA_036628575.1	2
RS_GCF_902827225.1	0
GB_GCA_964623365.1	0
GB_GCA_964613695.1	0
GB_GCA_964485325.1	0
GB_GCA_964560735.1	0
GB_GCA_016188155.1	0
GB_GCA_963675495.1	0
GB_GCA_019084405.1	0
GB_GCA_048941385.1	0
GB_GCA_964397725.1	1
GB_GCA_015521685.1	0
GB_GCA_023267855.1	0
RS_GCF_001469875.2	2
GB_GCA_031261945.1	0
RS_GCF_002214545.1	0
GB_GCA_016933575.1	0
GB_GCA_007131205.1	1
GB_GCA_964651205.1	0
GB_GCA_038045985.1	0
GB_GCA_042215815.1	2
GB_GCA_030619735.1	0
GB_GCA_016932755.1	0
GB_GCA_937144695.1	2
GB_GCA_041639955.1	2
GB_GCA_964435235.1	0
GB_GCA_964445165.1	0
GB_GCA_014523595.1	0
GB_GCA_964440495.1	0
GB_GCA_043801165.1	1
GB_GCA_028678555.1	0
GB_GCA_023144115.1	1
GB_GCA_964567575.1	0
GB_GCA_964344555.1	0
GB_GCA_039793485.1	0
GB_GCA_027368075.1	0
RS_GCF_014647155.1	2
GB_GCA_028356125.1	3
GB_GCA_050011655.1	0
GB_GCA_000496135.1	0
GB_GCA_040879765.1	0
RS_GCF_001304615.2	0
GB_GCA_021794355.1	0
GB_GCA_003315675.1	0
GB_GCA_046706965.1	0
RS_GCF_048380895.1	2
GB_GCA_045567975.1	2
RS_GCF_000023965.1	2
GB_GCA_963676575.1	0
GB_GCA_002170315.2	3
GB_GCA_021792095.1	0
GB_GCA_003021755.1	2
GB_GCA_003193815.1	1
GB_GCA_026986935.1	0
RS_GCF_000446015.1	0
GB_GCA_013619005.1	0
GB_GCA_005879045.1	1
GB_GCA_949514915.1	3
GB_GCA_028275145.1	1
GB_GCA_964343575.1	0
GB_GCA_035290025.1	0
GB_GCA_006954465.1	0
GB_GCA_964362035.1	0
GB_GCA_025054795.1	1
GB_GCA_030550585.1	0
GB_GCA_016205905.1	0
GB_GCA_002719615.1	2
GB_GCA_964366325.1	0
GB_GCA_903864915.1	0
GB_GCA_038044745.1	0
GB_GCA_049969275.1	1
GB_GCA_027310535.1	0
GB_GCA_021806235.1	0
GB_GCA_949298875.1	0
GB_GCA_046545855.1	1
GB_GCA_002718915.1	0
GB_GCA_964346655.1	3
GB_GCA_024644385.1	0
GB_GCA_017610525.1	0
GB_GCA_020696365.1	0
GB_GCA_003162615.1	0
GB_GCA_016202865.1	0
GB_GCA_963606955.1	0
RS_GCF_000012545.1	0
GB_GCA_047603085.1	0
GB_GCA_902777885.1	0
GB_GCA_038874655.1	0
GB_GCA_026395795.1	0
GB_GCA_050015395.1	0
GB_GCA_041287395.1	0
GB_GCA_021789155.1	0
GB_GCA_049617635.1	3
GB_GCA_003663175.1	0
RS_GCF_000147875.1	0
GB_GCA_050944195.1	0
GB_GCA_003266075.1	0
GB_GCA_963827135.1	0
GB_GCA_021822165.1	0
GB_GCA_049517195.1	0
GB_GCA_964435645.1	0
GB_GCA_015521765.1	0
GB_GCA_046761045.1	2
GB_GCA_038831915.1	0
GB_GCA_964540145.1	0
GB_GCA_964611745.1	0
GB_GCA_013180605.1	0
GB_GCA_030609665.1	0
GB_GCA_030038885.1	0
GB_GCA_000830295.1	0
GB_GCA_049964835.1	0
RS_GCF_937906425.1	0
GB_GCA_902386205.1	0
GB_GCA_017608345.1	0
GB_GCA_035548435.1	0
GB_GCA_043816005.1	1
GB_GCA_002728275.1	0
GB_GCA_041640095.1	2
GB_GCA_021801765.1	0
GB_GCA_029987315.1	0
GB_GCA_043825215.1	1
GB_GCA_021811735.1	0
GB_GCA_043822385.1	0
GB_GCA_964358235.1	0
GB_GCA_030694985.1	0
GB_GCA_018303425.1	0
RS_GCF_000969885.1	0
GB_GCA_038881415.1	0
GB_GCA_029259285.1	0
GB_GCA_018894775.1	0
GB_GCA_964463155.1	0
GB_GCA_030038445.1	3
GB_GCA_029557995.1	0
GB_GCA_030149205.1	1
GB_GCA_016207465.1	0
GB_GCA_038817485.1	0
GB_GCA_029838195.1	0
GB_GCA_023245975.1	1
GB_GCA_046703945.1	0
GB_GCA_013329925.1	4
GB_GCA_902530535.1	2
GB_GCA_964460425.1	0
GB_GCA_022711635.1	0
GB_GCA_964557335.1	0
RS_GCF_001548675.1	0
GB_GCA_035289625.1	0
GB_GCA_048885705.1	0
GB_GCA_038817885.1	0
GB_GCA_042217505.1	0
GB_GCA_964361725.1	0
GB_GCA_028274925.1	1
GB_GCA_964555905.1	0
GB_GCA_963813075.1	0
GB_GCA_046614605.1	3
GB_GCA_018816245.1	0
GB_GCA_038868975.1	1
RS_GCF_003947435.1	0
GB_GCA_964627775.1	1
GB_GCA_964564025.1	0
GB_GCA_029858465.1	0
GB_GCA_964573475.1	0
GB_GCA_964003245.1	3
GB_GCA_030594675.1	0
GB_GCA_029776065.1	0
GB_GCA_021157985.1	0
GB_GCA_030605515.1	0
GB_GCA_026967815.1	0
GB_GCA_027887005.1	0
GB_GCA_021799535.1	0
GB_GCA_043803065.1	0
RS_GCF_900112205.1	3
GB_GCA_030040865.1	0
GB_GCA_938048785.1	0
RS_GCF_023028345.1	2
GB_GCA_052315315.1	1
RS_GCF_021249405.1	2
GB_GCA_963709545.1	0
GB_GCA_030043865.1	0
GB_GCA_964505985.1	0
RS_GCF_025699255.1	0
GB_GCA_964461035.1	1
GB_GCA_040754495.1	1
GB_GCA_964608795.1	2
GB_GCA_964347145.1	0
GB_GCA_015063245.1	0
GB_GCA_963753595.1	0
GB_GCA_963717465.1	0
GB_GCA_041623015.1	0
GB_GCA_021812025.1	0
GB_GCA_038891035.1	1
GB_GCA_902384525.1	0
GB_GCA_964572885.1	0
GB_GCA_015522395.1	0
GB_GCA_035502015.1	0
GB_GCA_902385635.1	0
GB_GCA_964646055.1	0
GB_GCA_049967035.1	0
RS_GCF_030539555.1	0
GB_GCA_018825865.1	0
GB_GCA_964358765.1	0
RS_GCF_001315945.1	0
GB_GCA_026127925.1	0
GB_GCA_020350385.1	0
GB_GCA_029258835.1	0
GB_GCA_043810475.1	0
GB_GCA_963788355.1	0
GB_GCA_964475145.1	0
GB_GCA_025699025.1	1
GB_GCA_035292455.1	0
GB_GCA_018609965.1	2
GB_GCA_007280465.1	0
GB_GCA_015522475.1	0
GB_GCA_003550625.1	0
GB_GCA_030741355.1	3
GB_GCA_965372925.1	0
GB_GCA_016211095.1	0
GB_GCA_047639395.1	0
GB_GCA_023132255.1	0
GB_GCA_963810665.1	0
GB_GCA_022573895.1	1
GB_GCA_003136075.1	0
GB_GCA_016840465.1	0
GB_GCA_035252175.1	0
GB_GCA_017608945.1	0
GB_GCA_039000425.1	0
GB_GCA_005878915.1	0
GB_GCA_030055545.1	1
GB_GCA_964393295.1	0
GB_GCA_964655925.1	0
GB_GCA_027492035.1	0
GB_GCA_049976725.1	0
GB_GCA_002067635.1	0
GB_GCA_026015145.1	0
GB_GCA_016931555.1	0
GB_GCA_043821385.1	0
GB_GCA_964636235.1	0
GB_GCA_002763085.1	0
GB_GCA_016872055.1	1
GB_GCA_029987025.1	0
GB_GCA_023379845.1	0
GB_GCA_964640935.1	0
GB_GCA_964615215.1	0
GB_GCA_018396755.1	0
GB_GCA_038844925.1	0
GB_GCA_021817125.1	0
GB_GCA_021799475.1	0
GB_GCA_026014605.1	0
GB_GCA_018666575.1	3
RS_GCF_900182635.1	2
GB_GCA_021817255.1	0
GB_GCA_023129115.1	0
GB_GCA_035297105.1	0
GB_GCA_964366295.1	0
GB_GCA_049570475.1	1
GB_GCA_964419275.1	0
GB_GCA_963996605.1	1
GB_GCA_021817455.1	0
GB_GCA_016784195.1	0
GB_GCA_902797085.1	0
GB_GCA_016211245.1	0
GB_GCA_020344955.1	0
GB_GCA_030614705.1	1
GB_GCA_026014565.1	0
GB_GCA_028335865.1	0
GB_GCA_038881595.1	0
RS_GCF_029854155.1	0
GB_GCA_017610445.1	0
GB_GCA_016188825.1	0
GB_GCA_964463895.1	0
GB_GCA_021797735.1	0
GB_GCA_035292005.1	0
GB_GCA_052038215.1	0
GB_GCA_964364785.1	0
GB_GCA_019347805.1	0
GB_GCA_029250425.1	1
RS_GCF_051933805.1	0
GB_GCA_036626005.1	1
GB_GCA_026989875.1	0
GB_GCA_017883615.1	0
GB_GCA_043826105.1	0
GB_GCA_025936955.1	0
GB_GCA_030615205.1	0
RS_GCF_004102725.1	1
GB_GCA_043806595.1	0
GB_GCA_965603625.1	0
GB_GCA_003555465.1	0
GB_GCA_028678885.1	0
GB_GCA_035457865.1	0
GB_GCA_964372675.1	0
GB_GCA_964654165.1	0
RS_GCF_000275865.1	0
GB_GCA_043811145.1	0
GB_GCA_013329215.1	0
GB_GCA_021162485.1	0
GB_GCA_033485155.1	0
GB_GCA_020351745.1	0
GB_GCA_041618195.1	0
GB_GCA_038848005.1	0
GB_GCA_018304505.1	0
GB_GCA_964406955.1	1
GB_GCA_046760505.1	0
GB_GCA_018697035.1	0
GB_GCA_030589055.1	0
GB_GCA_000496195.1	1
GB_GCA_022449705.1	0
GB_GCA_044451945.1	0
RS_GCF_023699475.1	3
GB_GCA_049299995.1	0
GB_GCA_030041175.1	0
GB_GCA_964586705.1	0
RS_GCF_000403645.1	2
GB_GCA_028866995.1	1
GB_GCA_029762595.1	1
GB_GCA_000496215.1	1
GB_GCA_015522685.1	0
GB_GCA_049584655.1	0
GB_GCA_018920245.1	0
GB_GCA_025453715.1	0
GB_GCA_020833325.1	0
GB_GCA_964580935.1	0
GB_GCA_020350825.1	2
GB_GCA_023269735.1	0
RS_GCF_027023865.1	0
GB_GCA_016840855.1	1
GB_GCA_964525725.1	0
GB_GCA_964643685.1	0
RS_GCF_026768455.1	0
GB_GCA_964522175.1	0
GB_GCA_021160955.1	1
GB_GCA_037440545.1	0
GB_GCA_038044925.1	0
GB_GCA_003662535.1	0
RS_GCF_000015805.1	0
GB_GCA_020056025.1	0
GB_GCA_016933095.1	0
GB_GCA_046498345.1	1
GB_GCA_964396935.1	0
GB_GCA_964463005.1	0
GB_GCA_019056805.1	1
GB_GCA_964439765.1	0
GB_GCA_030039715.1	0
GB_GCA_050124795.1	0
GB_GCA_019058135.1	0
GB_GCA_041550275.1	0
GB_GCA_016192955.1	0
GB_GCA_038046045.1	0
GB_GCA_041747305.1	0
GB_GCA_027077325.1	0
GB_GCA_030038365.1	0
RS_GCF_049706645.1	0
GB_GCA_029939595.1	0
GB_GCA_963725855.1	0
GB_GCA_018813685.1	0
GB_GCA_965116995.1	1
GB_GCA_030633595.1	0
GB_GCA_002495535.1	3
GB_GCA_021817225.1	0
GB_GCA_035642715.1	1
GB_GCA_027036135.1	0
RS_GCF_005239135.1	2
GB_GCA_041494705.1	0
GB_GCA_035504595.1	0
GB_GCA_020054495.1	1
GB_GCA_030596385.1	0
GB_GCA_030046135.1	0
GB_GCA_002495025.1	0
GB_GCA_048941065.1	0
GB_GCA_964443855.1	0
GB_GCA_964531225.1	0
GB_GCA_963699865.1	0
RS_GCF_019704315.1	1
GB_GCA_035506675.1	0
RS_GCF_046764215.1	2
GB_GCA_002254405.1	0
GB_GCA_002503885.1	0
GB_GCA_043820265.1	0
GB_GCA_964485045.1	0
GB_GCA_964486435.1	0
GB_GCA_963713025.1	0
GB_GCA_038851215.1	0
RS_GCF_037996645.1	2
GB_GCA_964408235.1	0
GB_GCA_030018055.1	0
GB_GCA_000496175.1	2
RS_GCF_000723185.1	0
GB_GCA_963586845.1	0
GB_GCA_963739415.1	0
GB_GCA_964519505.1	0
GB_GCA_964357125.1	0
GB_GCA_028715295.1	0
GB_GCA_964521355.1	0
GB_GCA_964548105.1	1
GB_GCA_964363105.1	0
GB_GCA_042216285.1	0
GB_GCA_964564705.1	1
GB_GCA_028345295.1	1
GB_GCA_049617695.1	0
GB_GCA_016297775.1	0
GB_GCA_020696345.1	2
GB_GCA_963762355.1	0
GB_GCA_964576865.1	2
GB_GCA_023142905.1	0
GB_GCA_030739585.1	0
GB_GCA_009777005.1	0
GB_GCA_964570545.1	0
GB_GCA_016866955.1	0
GB_GCA_043801115.1	0
GB_GCA_016187415.1	0
GB_GCA_014523695.1	0
GB_GCA_026394505.1	0
GB_GCA_964428695.1	0
GB_GCA_964497155.1	0
GB_GCA_016841955.1	0
GB_GCA_019594055.1	0
GB_GCA_035626215.1	0
GB_GCA_964389855.1	0
GB_GCA_964355295.1	0
GB_GCA_015520485.1	0
GB_GCA_048940445.1	0
GB_GCA_016840685.1	0
GB_GCA_042216705.1	2
GB_GCA_964363245.1	0
GB_GCA_021813385.1	0
GB_GCA_964432625.1	1
GB_GCA_002498725.1	2
GB_GCA_027046625.1	0
GB_GCA_048882025.1	1
GB_GCA_017656505.1	0
GB_GCA_028821675.1	2
GB_GCA_964434745.1	0
GB_GCA_042219325.1	0
GB_GCA_905612275.1	0
GB_GCA_964480125.1	1
RS_GCF_000304355.2	0
GB_GCA_013153275.1	0
GB_GCA_031402215.1	0
GB_GCA_964489085.1	1
GB_GCA_020346605.1	0
GB_GCA_964550975.1	1
RS_GCF_031312595.1	0
GB_GCA_025340205.1	0
GB_GCA_964506435.1	0
GB_GCA_030630685.1	1
GB_GCA_046482755.1	1
GB_GCA_035524675.1	0
GB_GCA_002506595.1	0
GB_GCA_046635845.1	0
GB_GCA_964387215.1	0
GB_GCA_964482315.1	0
GB_GCA_000965745.1	0
GB_GCA_964347325.1	1
GB_GCA_001786395.1	0
GB_GCA_029553285.1	0
GB_GCA_963702455.1	0
GB_GCA_964584965.1	0
RS_GCF_013343295.1	1
RS_GCF_900114585.1	0
RS_GCF_020804225.1	0
GB_GCA_964594685.1	3
RS_GCF_003605575.1	2
RS_GCF_049677355.1	1
GB_GCA_050014375.1	0
GB_GCA_020355125.1	0
GB_GCA_041651235.1	0
GB_GCA_964531355.1	0
GB_GCA_016294985.1	0
GB_GCA_031262705.1	0
RS_GCF_030539665.1	0
GB_GCA_012959435.1	2
RS_GCF_003862495.1	1
GB_GCA_964366415.1	0
GB_GCA_964578315.1	0
GB_GCA_963715525.1	3
GB_GCA_002317795.1	0
GB_GCA_016839785.1	2
GB_GCA_038046445.1	0
GB_GCA_016180285.1	0
GB_GCA_002762985.1	0
GB_GCA_022449845.1	1
GB_GCA_012516785.1	0
GB_GCA_963717525.1	0
GB_GCA_002496475.1	0
GB_GCA_012515445.1	0
GB_GCA_007122875.1	2
GB_GCA_028751095.1	1
GB_GCA_041666445.1	0
GB_GCA_964609455.1	0
GB_GCA_035515635.1	0
GB_GCA_964562875.1	0
GB_GCA_016185435.1	0
GB_GCA_964452145.1	1
GB_GCA_041494275.1	0
RS_GCF_900100335.1	3
GB_GCA_964651285.1	0
RS_GCF_023028105.1	2
GB_GCA_020347645.1	0
RS_GCF_004765795.1	2
GB_GCA_964391715.1	0
GB_GCA_964426185.1	0
GB_GCA_002502965.1	0
GB_GCA_964422605.1	0
GB_GCA_030603445.1	0
GB_GCA_021812105.1	0
RS_GCF_002287215.1	0
GB_GCA_020351305.1	0
GB_GCA_002683155.1	2
GB_GCA_016202845.1	0
GB_GCA_902573085.1	1
GB_GCA_016217775.1	0
GB_GCA_964504055.1	0
GB_GCA_002010045.1	0
GB_GCA_964482075.1	0
RS_GCF_041645475.1	0
GB_GCA_028275075.1	1
GB_GCA_035562555.1	0
GB_GCA_964512675.1	2
GB_GCA_963706285.1	0
GB_GCA_964598745.1	0
GB_GCA_021817305.1	0
RS_GCF_003781945.1	3
GB_GCA_049976205.1	0
GB_GCA_038868055.1	0
GB_GCA_902385255.1	0
GB_GCA_038045405.1	0
GB_GCA_026396425.1	0
GB_GCA_021792655.1	0
GB_GCA_016180195.1	0
GB_GCA_964647775.1	0
GB_GCA_937901365.1	2
GB_GCA_035280105.1	1
RS_GCF_012222305.1	0
GB_GCA_049594755.1	0
GB_GCA_043804895.1	0
RS_GCF_000179575.2	0
GB_GCA_964550065.1	0
GB_GCA_002713325.1	0
GB_GCA_964414525.1	2
GB_GCA_035279165.1	0
GB_GCA_964625085.1	0
GB_GCA_021850705.1	0
GB_GCA_002729095.1	4
RS_GCF_049676595.1	0
RS_GCF_900176435.1	1
GB_GCA_964481825.1	0
GB_GCA_023402275.1	0
GB_GCA_964581965.1	0
GB_GCA_038893355.1	0
GB_GCA_013415665.1	0
GB_GCA_020430425.1	1
GB_GCA_963847185.1	0
GB_GCA_029856295.1	0
RS_GCF_042662525.1	2
GB_GCA_030673805.1	0
GB_GCA_964416035.1	0
GB_GCA_030655715.1	0
GB_GCA_038873195.1	0
GB_GCA_028344335.1	0
GB_GCA_963741295.1	0
GB_GCA_048937485.1	0
GB_GCA_041653395.1	0
GB_GCA_030668165.1	0
GB_GCA_964434695.1	0
GB_GCA_942492955.1	0
GB_GCA_014381105.1	0
GB_GCA_049663825.1	0
GB_GCA_964402265.1	1
GB_GCA_963667735.1	0
GB_GCA_002499525.1	0
GB_GCA_963790395.1	0
GB_GCA_016839555.1	1
RS_GCF_002114285.1	2
GB_GCA_021803245.1	0
GB_GCA_002254975.1	1
GB_GCA_964575915.1	0
GB_GCA_049472195.1	1
GB_GCA_964384425.1	0
GB_GCA_038801655.1	0
RS_GCF_900108505.1	2
RS_GCF_001484195.1	0
GB_GCA_003023185.1	1
GB_GCA_040255975.1	0
GB_GCA_023381255.1	0
GB_GCA_027460525.1	0
GB_GCA_964613955.1	0
GB_GCA_029250385.1	4
GB_GCA_964581415.1	0
GB_GCA_041305345.1	1
GB_GCA_031285205.1	0
GB_GCA_035620895.1	0
GB_GCA_964535965.1	0
GB_GCA_964486225.1	0
GB_GCA_028822955.1	3
GB_GCA_024409145.1	0
GB_GCA_964413045.1	0
GB_GCA_964444505.1	0
GB_GCA_030037855.1	0
GB_GCA_016838945.1	0
GB_GCA_001775965.1	0
RS_GCF_026410925.1	2
GB_GCA_018303045.1	0
GB_GCA_047602745.1	0
GB_GCA_038046185.1	1
GB_GCA_038884175.1	0
RS_GCF_036967215.1	1
RS_GCF_036626455.1	3
GB_GCA_020052735.1	0
GB_GCA_016927555.1	0
GB_GCA_019323255.1	0
GB_GCA_021846005.1	0
GB_GCA_046758445.1	0
RS_GCF_020386975.1	0
GB_GCA_017857195.1	0
GB_GCA_016180925.1	0
GB_GCA_027074515.1	0
RS_GCF_000517445.1	0
RS_GCF_000019805.1	0
GB_GCA_013178225.1	0
GB_GCA_963676675.2	0
GB_GCA_041658815.1	0
GB_GCA_964512445.1	0
RS_GCF_052040145.1	3
GB_GCA_964559295.1	0
GB_GCA_964448605.1	0
GB_GCA_021296165.1	1
GB_GCA_045590695.1	0
GB_GCA_964552125.1	0
GB_GCA_964372235.1	0
RS_GCF_030127145.1	3
GB_GCA_038884755.1	0
GB_GCA_023129675.1	0
GB_GCA_964618155.1	0
RS_GCF_042657325.1	3
GB_GCA_964467145.1	0
GB_GCA_021163965.1	0
GB_GCA_030608565.1	0
RS_GCF_002214525.1	0
GB_GCA_964533255.1	0
GB_GCA_021852265.1	0
GB_GCA_035290465.1	0
GB_GCA_964622075.1	0
GB_GCA_964517845.1	0
GB_GCA_937892945.1	3
GB_GCA_963833575.1	0
GB_GCA_025920435.1	0
GB_GCA_030607735.1	0
GB_GCA_964615065.1	0
GB_GCA_016188115.1	0
GB_GCA_964386445.1	0
GB_GCA_018674605.1	1
GB_GCA_964564855.1	0
GB_GCA_030037955.1	0
GB_GCA_023270155.1	0
GB_GCA_050010515.1	0
GB_GCA_964435625.1	1
GB_GCA_007117455.1	1
GB_GCA_030550235.1	0
GB_GCA_964537045.1	0
GB_GCA_938045475.1	0
GB_GCA_016181265.1	0
GB_GCA_964553995.1	0
GB_GCA_035289085.1	0
GB_GCA_028713935.1	0
GB_GCA_007133845.1	0
GB_GCA_963841565.1	0
GB_GCA_026987155.1	0
GB_GCA_040751885.1	0
GB_GCA_964439995.1	1
RS_GCF_000015205.1	0
GB_GCA_038734945.1	0
GB_GCA_964487485.1	0
RS_GCF_900113245.1	3
GB_GCA_963761105.1	0
GB_GCA_017883605.1	0
GB_GCA_043823295.1	0
GB_GCA_027061705.1	0
GB_GCA_023544605.1	0
GB_GCA_964385425.1	0
RS_GCF_000024625.1	0
GB_GCA_027047855.1	0
GB_GCA_963838955.1	0
GB_GCA_963768845.1	0
GB_GCA_964602555.1	0
GB_GCA_964416865.1	0
GB_GCA_015660885.1	0
GB_GCA_021817735.1	0
GB_GCA_964448815.1	0
GB_GCA_038897215.1	0
RS_GCF_000215995.1	0
RS_GCF_900215215.1	0
RS_GCF_000731985.1	3
GB_GCA_026397335.1	0
GB_GCA_004212085.1	1
RS_GCF_001469865.1	2
GB_GCA_049699795.1	1
GB_GCA_017407115.1	0
GB_GCA_964564925.1	0
GB_GCA_964539725.1	0
GB_GCA_014523625.1	1
RS_GCF_000007345.1	1
RS_GCF_004099695.1	0
GB_GCA_038869975.1	0
GB_GCA_964519515.1	0
GB_GCA_043803615.1	0
RS_GCF_000337775.1	3
RS_GCF_000379085.1	3
GB_GCA_029864565.1	0
GB_GCA_023488405.1	0
GB_GCA_030604065.1	0
GB_GCA_964398135.1	0
RS_GCF_000015765.1	0
GB_GCA_046704665.1	0
GB_GCA_027038095.1	0
GB_GCA_022750115.1	0
GB_GCA_002505455.1	3
GB_GCA_018396915.1	1
GB_GCA_964545925.1	0
GB_GCA_028679075.1	0
GB_GCA_030617005.1	0
GB_GCA_002509405.1	0
GB_GCA_041652515.1	0
GB_GCA_046533895.1	0
GB_GCA_963760525.1	0
RS_GCF_014647475.1	2
GB_GCA_002726495.1	3
GB_GCA_964513665.1	0
GB_GCA_030156225.1	0
GB_GCA_963831915.1	1
GB_GCA_048938445.1	0
GB_GCA_902386115.1	0
GB_GCA_003554605.1	2
GB_GCA_001775995.1	0
GB_GCA_043803585.1	0
GB_GCA_002694525.1	3
GB_GCA_031255895.1	0
GB_GCA_964390355.1	0
GB_GCA_017395275.1	0
GB_GCA_905182725.1	3
GB_GCA_025449485.1	0
GB_GCA_038895675.1	0
GB_GCA_003139855.1	0
GB_GCA_002498365.1	0
GB_GCA_038872135.1	0
GB_GCA_964497435.1	0
GB_GCA_964342665.1	0
GB_GCA_003661775.1	0
GB_GCA_963758915.1	0
GB_GCA_042216105.1	1
GB_GCA_964490655.1	0
GB_GCA_023485645.1	0
GB_GCA_016177025.1	0
RS_GCF_032714515.1	0
GB_GCA_041656875.1	0
GB_GCA_023134215.1	0
GB_GCA_032249315.1	0
GB_GCA_963968885.1	3
GB_GCA_002731905.1	1
RS_GCF_051207375.1	2
GB_GCA_043815525.1	0
GB_GCA_964490215.1	1
RS_GCF_000013445.1	0
GB_GCA_964346485.1	0
GB_GCA_029838215.1	0
GB_GCA_002498925.1	2
GB_GCA_964525955.1	0
GB_GCA_015522195.1	0
GB_GCA_005879065.1	2
GB_GCA_963787975.1	0
GB_GCA_049965455.1	0
RS_GCF_023227875.1	0
GB_GCA_050124975.1	0
GB_GCA_038867695.1	0
GB_GCA_030630695.1	0
GB_GCA_002728035.1	3
GB_GCA_030621535.1	0
GB_GCA_964373795.1	0
GB_GCA_038894115.1	0
GB_GCA_964409005.1	0
GB_GCA_016185945.1	0
RS_GCF_024138165.1	3
GB_GCA_021650775.1	0
GB_GCA_043817075.1	0
GB_GCA_018303245.1	0
GB_GCA_022749905.1	0
GB_GCA_013043295.1	1
GB_GCA_041622975.1	0
GB_GCA_026414165.1	1
GB_GCA_963748475.1	0
GB_GCA_964593995.1	0
GB_GCA_964600865.1	0
GB_GCA_025435355.1	0
RS_GCF_013839515.1	2
GB_GCA_027036495.1	0
GB_GCA_050013755.1	0
